objectid;fisiologia;altura;diametro;pap;perimetro;altura_fus
101998;Caducifolio;7.71406078338623;7.30000019073486;1.51999998092651;1.13999998569488;2.60000419616699
87781;Perennifolio;2.01774549484252;1.39999997615814;0.9200000166893;0.620000004768371;1.42284750938415
164083;Semicaducifolio;8.95570087432861;4.59999990463256;0.209999993443489;0.28999999165535;5.01249742507934
120647;Perennifolio;2.31964421272277;1.39999997615814;0;0.589999973773956;0.729775428771972
119915;Caducifolio;5.53095865249633;7.90000009536743;0;1.29999995231628;0.212619602680206
158612;Semicaducifolio;20.0488376617431;10;1.49000000953674;1.76999998092651;7.13344383239746
39782;Caducifolio;2.68299436569213;2;0;0.600000023841857;1.0670655965805
51185;Caducifolio;4.44725131988525;5.09999990463256;0.519999980926513;0.709999978542327;1.96035003662109
10254;Perennifolio;1.60000002384185;0.800000011920928;0;0.230000004172325;0.600000023841857
64437;Caducifolio;3.38622426986694;4.90000009536743;0.469999998807907;0.740000009536743;1.7536734342575
151334;Semicaducifolio;8.61195087432861;7;0.769999980926513;1.11000001430511;3.6504054069519
146980;Caducifolio;3.44548630714416;5;0.360000014305115;0.9200000166893;2.02090001106262
154798;Semicaducifolio;5.50332927703857;3.15000009536743;1.11000001430511;0.479999989271164;1.92592895030975
133902;Semicaducifolio;16.6329345703125;9.48999977111816;2.03999996185302;4.21999979019165;4.20416927337646
145443;Caducifolio;2.10467648506164;1.5;0;0.25;0.881330549716949
122553;Caducifolio;3.45916080474853;3.79999995231628;0.620000004768371;0.910000026226043;1.58978605270385
134150;Semicaducifolio;20.8496685028076;14.3000001907348;2;2.21000003814697;5.38400793075561
158698;Semicaducifolio;15.7670497894287;9.69999980926513;1.54999995231628;1.92999994754791;4.94144201278686
151090;Semicaducifolio;8.48300075531005;4;1.29999995231628;1.5;2.4685776233673
147059;Semicaducifolio;7.55156707763671;4;1.20000004768371;1.5;3.03979969024658
64826;Perennifolio;2.23267531394958;1.60000002384185;0;0.230000004172325;0.220628648996353
148266;Semicaducifolio;1.60000002384185;0.800000011920928;0;0.180000007152557;0.699999988079071
128181;Caducifolio;2.31164741516113;1.39999997615814;0.100000001490116;0.119999997317791;1.32153558731079
155574;Semicaducifolio;9.74421596527099;5;1.52999997138977;1.39999997615814;5.59313011169433
133458;Semicaducifolio;7.37555599212646;5.5;0.839999973773956;0.949999988079071;2.31111478805541
111189;Caducifolio;5.89092206954956;5.90000009536743;0.310000002384186;1;1.92711377143859
135121;Semicaducifolio;15.8945350646972;13.8999996185302;4.80000019073486;3.40000009536743;1.74603843688964
89437;Caducifolio;1.9700185060501;2.40000009536743;0;0.360000014305115;0.7448011636734
110752;Caducifolio;7.19943380355834;8.60000038146972;1.20000004768371;1.25;4.09323835372924
145565;Semicaducifolio;11.0759267807006;8.89999961853027;0.9200000166893;1.16999995708465;1.40067195892333
165655;Caducifolio;7.954843044281;3.20000004768371;0.800000011920928;1.10000002384185;2.38135051727294
28835;Caducifolio;3.71128106117248;5.40000009536743;0;0.550000011920928;1.2140816450119
158930;Semicaducifolio;12.5341730117797;10;2;2.20000004768371;5.38203573226928
47573;Perennifolio;3.21644043922424;1.20000004768371;0;0.200000002980232;0.545661389827728
63818;Perennifolio;2.6920039653778;3.5;0.860000014305114;0.9200000166893;1.74403846263885
